,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
36,Randy Moss,OAK,WR,28,16,15,0,0,0,0,0,0,0,,0,123,60,1005,16.75,8,0,,8,,,149,208.5,211.5,178.5,32,15,35,
37,Rod Smith*,DEN,WR,35,16,16,0,1,0,0,0,1,7,7.00,0,126,85,1105,13.00,6,2,2,6,,,147,228.2,233.2,185.7,31,16,36,
38,Tony Gonzalez*,KAN,TE,29,16,16,0,0,0,0,0,0,0,,0,116,78,905,11.60,2,0,,2,,,103,180.5,183.5,141.5,30,6,37,
39,Keenan McCardell,SDG,WR,35,16,16,0,0,0,0,0,2,6,3.00,0,108,70,917,13.10,9,0,,9,,,146,216.3,219.3,181.3,30,17,38,
40,Willis McGahee,BUF,RB,24,16,15,0,0,0,0,0,325,1247,3.84,5,37,28,178,6.36,0,1,1,5,,,173,198.5,205.5,184.5,29,13,39,
41,Reuben Droughns,CLE,RB,27,16,16,0,0,0,0,0,309,1232,3.99,2,56,39,369,9.46,0,6,1,2,,,172,209.1,216.1,189.6,29,14,40,
42,Willie Parker,PIT,RB,25,15,15,0,0,0,0,0,255,1202,4.71,4,24,18,218,12.11,1,4,,5,,,172,190.0,196.0,181.0,29,15,41,
43,Eddie Kennison,KAN,WR,32,16,16,0,0,0,0,0,7,43,6.14,0,108,68,1102,16.21,5,1,1,5,,,145,210.5,214.5,176.5,28,18,42,
44,Corey Dillon,NWE,RB,31,12,10,0,0,0,0,0,209,733,3.51,12,26,22,181,8.23,1,1,1,13,,,169,189.4,196.4,178.4,26,16,43,
45,Matt Hasselbeck *,SEA,QB,30,16,16,294,449,3459,24,9,36,124,3.44,1,0,0,0,,0,4,2,1,,,235,230.8,247.8,239.8,25,4,44,
46,Domanick Williams,HOU,RB,25,11,11,0,1,0,0,0,230,976,4.24,2,48,39,337,8.64,4,2,1,6,,,167,204.3,211.3,184.8,24,17,45,
47,Brian Westbrook,PHI,RB,26,12,12,0,0,0,0,0,156,617,3.96,3,96,61,616,10.10,4,0,,7,1,,167,228.3,234.3,197.8,24,18,46,
48,Jimmy Smith,JAX,WR,36,16,16,0,0,0,0,0,0,0,,0,128,70,1023,14.61,6,0,,6,,,138,208.3,211.3,173.3,22,19,47,
49,Reggie Wayne,IND,WR,27,16,16,0,0,0,0,0,0,0,,0,122,83,1055,12.71,5,1,,5,,,138,218.5,221.5,177.0,21,20,48,
50,Donte' Stallworth,NOR,WR,25,16,13,0,0,0,0,0,2,2,1.00,0,129,70,945,13.50,7,1,1,7,,,137,204.7,208.7,169.7,20,21,49,
51,Cadillac Williams,TAM,RB,23,14,14,0,0,0,0,0,290,1178,4.06,6,25,20,81,4.05,0,3,2,6,,,162,177.9,182.9,167.9,19,19,50,
52,Eli Manning,NYG,QB,24,16,16,294,557,3762,24,17,29,80,2.76,1,0,0,0,,0,9,2,1,,1,228,224.5,246.5,241.5,19,5,51,
53,Michael Vick*,ATL,QB,25,15,15,214,387,2412,15,13,102,597,5.85,6,1,1,-14,-14.00,0,11,5,6,,1,227,217.8,241.8,230.3,17,6,52,
54,Chris Brown,TEN,RB,24,15,14,0,0,0,0,0,224,851,3.80,5,37,25,327,13.08,2,4,3,7,,,160,178.8,187.8,166.3,17,20,53,
55,Randy McMichael,MIA,TE,26,16,16,0,0,0,0,0,0,0,,0,104,60,582,9.70,5,1,1,5,,,88,146.2,150.2,116.2,15,7,54,
56,L.J. Smith,PHI,TE,25,16,16,0,0,0,0,0,0,0,,0,107,61,682,11.18,3,1,1,3,,,86,145.2,149.2,114.7,13,8,55,
57,Deion Branch,NWE,WR,26,16,15,0,0,0,0,0,0,0,,0,125,78,998,12.79,5,0,,5,,,130,207.8,210.8,168.8,13,22,56,
58,Joe Jurevicius,SEA,WR,31,16,12,0,0,0,0,0,0,0,,0,84,55,694,12.62,10,1,,10,,,129,184.4,187.4,156.9,13,23,57,
59,Drew Bledsoe,DAL,QB,33,16,16,300,499,3639,23,17,34,50,1.47,2,0,0,0,,0,17,8,2,,1,223,206.6,234.6,223.6,13,7,58,
60,Jerramy Stevens,SEA,TE,26,16,11,0,0,0,0,0,0,0,,0,68,45,554,12.31,5,0,,5,,,85,130.4,133.4,107.9,13,9,59,
61,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
62,Jake Plummer*,DEN,QB,31,16,16,277,456,3366,18,7,46,151,3.28,2,0,0,0,,0,4,2,2,,1,222,217.7,232.7,224.7,12,8,60,
63,Drew Brees,SDG,QB,26,16,16,323,500,3576,24,15,21,49,2.33,1,1,0,0,,0,8,5,1,,,220,209.9,232.9,224.9,10,9,61,
64,Heath Miller,PIT,TE,23,16,15,0,0,0,0,0,0,0,,0,52,39,459,11.77,6,0,,6,,,82,120.9,123.9,101.4,9,10,62,
65,Trent Green*,KAN,QB,35,16,16,317,507,4014,17,10,35,82,2.34,0,0,0,0,,0,8,4,0,,1,219,210.8,227.8,220.8,9,10,63,
66,Derrick Mason,BAL,WR,31,16,16,0,0,0,0,0,0,0,,0,137,86,1073,12.48,3,1,1,3,,,125,209.3,213.3,166.3,9,24,64,
67,Antonio Bryant,CLE,WR,24,16,15,0,0,0,0,0,1,3,3.00,0,123,69,1009,14.62,4,1,1,4,,,125,192.2,196.2,157.7,9,25,65,
68,Julius Jones,DAL,RB,24,13,12,0,0,0,0,0,257,993,3.86,5,45,35,218,6.23,0,4,2,5,,,151,182.1,190.1,164.6,8,21,66,
69,Tatum Bell,DEN,RB,24,15,1,0,0,0,0,0,173,921,5.32,8,28,18,104,5.78,0,3,1,8,,,151,166.5,173.5,157.5,7,22,67,
70,Jerry Porter,OAK,WR,27,16,14,0,0,0,0,0,1,-8,-8.00,0,142,76,942,12.39,5,1,,5,,,123,199.4,202.4,161.4,7,26,68,
71,Kerry Collins,OAK,QB,33,15,15,302,565,3759,20,12,17,39,2.29,1,0,0,0,,0,13,4,1,,,216,208.3,227.3,220.3,6,11,69,
72,Kevin Curtis,STL,WR,27,16,9,0,0,0,0,0,1,5,5.00,1,97,60,801,13.35,6,2,1,7,,,123,180.6,184.6,150.6,6,27,70,
73,Keyshawn Johnson,DAL,WR,33,16,14,0,1,0,0,0,1,3,3.00,0,123,71,839,11.82,6,3,3,6,1,,122,187.2,193.2,151.7,6,28,71,
74,Ben Troupe,TEN,TE,23,15,11,0,0,0,0,0,0,0,,0,80,55,530,9.64,4,2,,4,,,77,132.0,135.0,104.5,4,11,72,
75,Lee Evans,BUF,WR,24,16,15,0,0,0,0,0,4,38,9.50,0,92,48,743,15.48,7,0,,7,,,120,168.1,171.1,144.1,3,29,73,
76,Ronnie Brown,MIA,RB,24,15,14,0,0,0,0,0,207,907,4.38,4,47,32,232,7.25,1,4,4,5,,,144,167.9,177.9,151.9,1,23,74,
77,Corey McIntyre,CLE,,26,15,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,2,75,
78,DeShaun Foster,CAR,RB,25,15,5,0,1,0,0,0,205,879,4.29,2,48,34,372,10.94,1,2,1,3,,,143,175.1,182.1,158.1,,24,76,
79,Sean McHugh,DET,,23,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,6,77,
80,Jake Delhomme*,CAR,QB,30,16,16,262,435,3421,24,16,24,31,1.29,1,0,0,0,,0,12,7,1,,,210,195.9,221.9,211.9,,12,78,
81,Mark Brunell,WAS,QB,35,16,15,262,454,3050,23,10,42,111,2.64,0,0,0,0,,0,11,6,0,,1,207,195.1,217.1,205.1,,13,,
82,Steve McNair*,TEN,QB,32,14,14,292,476,3161,16,11,32,139,4.34,1,0,0,0,,0,7,4,1,,,188,180.3,201.3,191.3,,14,,
83,Brett Favre,GNB,QB,36,16,16,372,607,3881,20,29,18,62,3.44,0,0,0,0,,0,10,7,0,,2,187,173.4,212.4,202.4,,15,,
84,Aaron Brooks,NOR,QB,29,13,13,240,431,2882,13,17,45,281,6.24,2,0,0,0,,0,4,2,2,,,173,169.4,194.4,186.4,,16,,
85,David Carr,HOU,QB,26,16,16,256,423,2488,14,11,56,308,5.50,1,0,0,0,,0,17,6,1,,1,172,160.3,183.3,171.3,,17,,
86,Gus Frerotte,MIA,QB,34,16,15,257,494,2996,18,13,27,61,2.26,0,0,0,0,,0,13,4,0,,,172,163.9,183.9,176.9,,18,,
87,Ben Roethlisberger,PIT,QB,23,12,12,168,268,2385,17,9,31,69,2.23,3,0,0,0,,0,2,1,3,,,170,168.3,181.3,177.3,,19,,
88,Donovan McNabb,PHI,QB,29,9,9,211,357,2507,16,9,25,55,2.20,1,0,0,0,,0,8,3,1,,1,160,153.8,168.8,162.8,,20,,
89,Byron Leftwich,JAX,QB,25,11,11,175,302,2123,15,5,31,67,2.16,2,0,0,0,,0,8,3,2,,,154,147.6,158.6,152.6,,21,,
90,Kurt Warner,ARI,QB,34,10,10,242,375,2713,11,9,13,28,2.15,0,1,1,0,0.00,0,9,5,0,,1,139,130.3,147.3,138.8,,22,,
91,Jamal Lewis,BAL,RB,26,15,15,0,0,0,0,0,269,906,3.37,3,44,32,191,5.97,1,5,5,4,,,134,155.7,166.7,139.7,,25,,
92,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
93,Marc Bulger,STL,QB,28,8,8,192,287,2297,14,9,9,29,3.22,0,1,1,1,1.00,0,4,2,0,,,133,129.9,143.9,138.4,,23,,
94,Stephen Davis,CAR,RB,31,13,11,0,0,0,0,0,180,549,3.05,12,12,5,45,9.00,0,2,,12,,,131,136.4,139.4,133.9,,26,,
95,Brad Johnson,MIN,QB,37,15,9,184,294,1885,12,4,18,53,2.94,0,0,0,0,,0,5,3,0,,,121,114.7,124.7,118.7,,24,,
96,Ricky Williams,MIA,RB,28,12,3,0,0,0,0,0,168,743,4.42,6,20,17,93,5.47,0,1,1,6,,,120,134.6,138.6,126.1,,27,,
97,Chris Cooley,WAS,RB,23,16,16,0,0,0,0,0,0,0,,0,103,71,774,10.90,7,3,1,7,,,119,188.4,192.4,152.9,,28,,
98,Mewelde Moore,MIN,RB,23,16,8,0,0,0,0,0,155,662,4.27,1,49,37,339,9.16,2,2,1,4,,,118,159.1,166.1,140.6,,29,,
99,Trent Dilfer,CLE,QB,33,11,11,199,333,2321,11,12,20,46,2.30,0,0,0,0,,0,9,7,0,,,117,103.4,125.4,115.4,,25,,
100,Roy Williams,DET,WR,24,13,12,0,0,0,0,0,0,0,,0,94,45,687,15.27,8,0,,8,,,117,161.7,164.7,139.2,,30,,
101,Laveranues Coles,NYJ,WR,28,16,16,0,0,0,0,0,0,0,,0,132,73,845,11.58,5,1,,5,,,115,187.5,190.5,151.0,,31,,
102,Curtis Martin,NYJ,RB,32,12,12,0,0,0,0,0,220,735,3.34,5,30,24,118,4.92,0,2,1,5,,,115,137.3,144.3,125.3,,30,,
103,Terrell Owens,PHI,WR,32,7,7,0,0,0,0,0,1,2,2.00,0,92,47,763,16.23,6,0,,6,,,113,159.5,162.5,136.0,,32,,
104,Joey Harrington,DET,QB,27,12,11,188,330,2021,12,12,24,80,3.33,0,1,1,-4,-4.00,0,7,4,0,,,112,105.4,124.4,116.9,,26,,
105,Chris Simms,TAM,QB,25,11,10,191,313,2035,10,7,19,31,1.63,0,1,1,-3,-3.00,0,6,4,0,,,110,103.2,117.2,109.7,,27,,
106,Amani Toomer,NYG,WR,31,16,15,0,0,0,0,0,0,0,,0,109,60,684,11.40,7,0,,7,,,110,170.4,173.4,140.4,,33,,
107,Ernest Wilford,JAX,WR,26,16,8,0,0,0,0,0,0,0,,0,74,41,681,16.61,7,0,,7,,,110,151.1,154.1,130.6,,34,,
108,Samkon Gado,GNB,RB,23,8,5,0,1,0,0,0,143,582,4.07,6,12,10,77,7.70,1,4,1,7,,,108,115.9,119.9,110.9,,31,,
109,Priest Holmes,KAN,RB,32,7,7,0,0,0,0,0,119,451,3.79,6,32,21,197,9.38,1,1,,7,,,107,127.8,133.8,117.3,,33,,
110,Kevin Jones,DET,RB,23,13,13,0,0,0,0,0,186,664,3.57,5,28,20,109,5.45,0,2,,5,,,107,127.3,133.3,117.3,,32,,
111,Eric Moulds,BUF,WR,32,15,15,0,0,0,0,0,0,0,,0,129,81,816,10.07,4,0,,4,,,106,186.6,189.6,146.1,,35,,
112,Kyle Boller,BAL,QB,24,9,9,171,293,1799,11,12,23,66,2.87,1,1,0,0,,0,8,2,1,,,105,100.6,117.6,112.6,,28,,
113,Fred Taylor,JAX,RB,29,11,11,0,0,0,0,0,194,787,4.06,3,18,13,83,6.38,0,0,,3,,,105,118.0,121.0,111.5,,34,,
114,Brandon Lloyd,SFO,WR,24,16,15,0,0,0,0,0,0,0,,0,109,48,733,15.27,5,1,1,5,,,103,149.3,153.3,125.3,,36,,
115,Josh McCown,ARI,QB,26,9,6,163,270,1836,9,11,29,139,4.79,0,0,0,0,,0,5,1,0,,,101,99.3,117.3,110.3,,29,,
116,Kevan Barlow,SFO,RB,26,12,12,0,0,0,0,0,176,581,3.30,3,42,31,241,7.77,0,2,1,3,,,100,129.2,136.2,113.7,,35,,
117,Muhsin Muhammad,CHI,WR,32,15,15,0,0,0,0,0,0,0,,0,136,64,750,11.72,4,0,,4,,,99,163.0,166.0,131.0,,37,,
118,Drew Bennett,TEN,WR,27,13,10,0,1,0,0,0,1,3,3.00,0,109,58,738,12.72,4,0,,4,,,98,156.1,159.1,127.1,,38,,
119,Bobby Engram,SEA,WR,32,13,13,0,0,0,0,0,0,0,,0,97,67,778,11.61,3,2,2,3,,,96,158.8,163.8,125.3,,40,,
120,David Garrard,JAX,QB,27,7,5,98,168,1117,4,1,31,172,5.55,3,0,0,0,,0,4,1,3,1,,96,93.9,101.9,94.9,,30,,
121,Eric Parker,SDG,WR,26,15,9,0,0,0,0,0,4,55,13.75,0,80,57,725,12.72,3,2,1,3,,,96,151.0,155.0,122.5,,39,,
122,Marion Barber III,DAL,RB,22,13,2,0,0,0,0,0,138,538,3.90,5,25,18,115,6.39,0,3,,5,,,95,113.3,119.3,104.3,,36,,
123,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
124,Jerome Bettis,PIT,RB,33,12,0,0,0,0,0,0,110,368,3.35,9,4,4,40,10.00,0,0,,9,,,95,98.8,101.8,96.8,,37,,
125,Brooks Bollinger,NYJ,QB,26,11,9,150,266,1558,7,6,35,135,3.86,0,0,0,0,,0,3,1,0,,,92,89.8,102.8,95.8,,31,,
126,T.J. Duckett,ATL,RB,24,14,0,0,0,0,0,0,121,380,3.14,8,7,6,63,10.50,0,2,2,8,,,92,94.3,99.3,91.3,,38,,
127,Frank Gore,SFO,RB,22,14,1,0,0,0,0,0,127,608,4.79,3,22,15,131,8.73,0,2,2,3,,,92,102.9,110.9,95.4,,39,,
128,Kelly Holcomb,BUF,QB,32,10,8,155,230,1509,10,8,18,11,0.61,1,0,0,0,,0,13,5,1,,,91,81.5,97.5,89.5,,32,,
129,Ashley Lelie,DEN,WR,25,16,13,0,0,0,0,0,5,84,16.80,0,88,42,770,18.33,1,0,,1,,,91,133.4,136.4,112.4,,41,,
130,Michael Bennett,MIN,RB,27,16,6,0,0,0,0,0,126,473,3.75,3,31,27,124,4.59,2,5,4,5,,,90,108.7,118.7,95.2,,40,,
131,Kyle Orton,CHI,QB,23,15,15,190,368,1869,9,13,24,44,1.83,0,0,0,0,,0,12,5,0,,,89,79.2,100.2,92.2,,33,,
132,Antowain Smith,NOR,RB,33,16,7,0,0,0,0,0,166,659,3.97,3,15,12,46,3.83,0,2,2,3,,,89,96.5,101.5,90.5,,41,,
133,Greg Jones,JAX,RB,24,14,13,0,0,0,0,0,151,575,3.81,4,15,10,65,6.50,0,0,,4,,,88,98.0,101.0,93.0,,42,,
134,Marty Booker,MIA,WR,29,15,12,0,1,0,0,0,0,0,,0,86,39,686,17.59,3,0,,3,,,87,125.6,128.6,106.1,,43,,
135,David Givens,NWE,WR,25,13,10,0,0,0,0,0,2,13,6.50,0,96,59,738,12.51,2,0,,2,,,87,146.1,149.1,116.6,,42,,
136,Michael Pittman,TAM,RB,30,16,4,0,0,0,0,0,70,436,6.23,1,46,36,300,8.33,1,1,,2,,,86,121.6,127.6,103.6,,43,,
137,Daunte Culpepper,MIN,QB,28,7,7,139,216,1564,6,12,24,147,6.13,1,0,0,0,,0,5,3,1,,1,85,79.3,100.3,91.3,,34,,
138,J.P. Losman,BUF,QB,24,9,8,113,228,1340,8,8,31,154,4.97,0,0,0,0,,0,7,3,0,,,85,79.0,96.0,87.0,,35,,
139,Travis Taylor,MIN,WR,27,16,13,0,0,0,0,0,2,3,1.50,0,90,50,604,12.08,4,1,,4,,,85,134.7,137.7,109.7,,44,,
140,Justin McCareins,NYJ,WR,27,16,16,0,0,0,0,0,1,8,8.00,0,102,43,713,16.58,2,0,,2,,,84,127.1,130.1,105.6,,45,,
141,Marcus Robinson,MIN,WR,30,15,9,0,0,0,0,0,0,0,,0,57,31,515,16.61,5,0,,5,1,,84,114.5,117.5,99.0,,46,,
142,Chester Taylor,BAL,RB,26,15,1,0,0,0,0,0,117,487,4.16,0,53,41,292,7.12,1,3,3,1,,,84,118.9,127.9,98.4,,44,,
143,Reggie Brown,PHI,WR,24,16,11,0,0,0,0,0,1,5,5.00,0,79,43,571,13.28,4,1,,4,,,82,124.6,127.6,103.1,,49,,
144,Antonio Chatman,GNB,WR,26,16,3,0,0,0,0,0,8,34,4.25,0,86,49,549,11.20,4,0,,5,,,82,137.3,140.3,112.8,,47,,
145,Andre Johnson,HOU,WR,24,13,13,0,0,0,0,0,6,10,1.67,0,114,63,688,10.92,2,1,1,2,,,82,142.8,146.8,111.3,,48,,
146,Mike McMahon,PHI,QB,26,9,7,94,207,1158,5,8,34,118,3.47,3,0,0,0,,0,8,2,3,,,80,76.1,92.1,84.1,,36,,
147,Brian Finneran,ATL,WR,29,16,7,0,0,0,0,0,0,0,,0,81,50,611,12.22,2,0,,2,3,,79,129.1,132.1,104.1,,50,,
148,Matt Jones,JAX,WR,22,16,1,2,3,12,0,0,12,51,4.25,0,69,36,432,12.00,5,2,,5,,,79,114.8,117.8,96.8,,51,,
149,Chris Henry,CIN,WR,22,14,5,0,0,0,0,0,0,0,,0,50,31,422,13.61,6,2,1,6,,,78,107.2,111.2,91.7,,52,,
150,Antwaan Randle El,PIT,WR,26,16,15,3,3,67,1,0,12,73,6.08,0,69,35,558,15.94,1,4,2,3,,,76,118.8,123.8,101.3,,53,,
151,Anthony Wright,BAL,QB,29,9,7,164,266,1582,6,9,18,68,3.78,0,0,0,0,,0,5,1,0,,,76,74.1,87.1,83.1,,37,,
152,Corey Bradford,HOU,WR,30,16,6,0,0,0,0,0,1,-2,-2.00,0,66,34,436,12.82,5,0,,5,1,,75,109.4,112.4,92.4,,54,,
153,Mike Alstott,TAM,RB,32,16,7,0,0,0,0,0,34,80,2.35,6,38,25,222,8.88,1,0,,7,1,,74,99.2,102.2,86.7,,46,,
154,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
155,Doug Gabriel,OAK,WR,25,14,2,0,0,0,0,0,1,5,5.00,0,72,37,554,14.97,3,0,,3,,,74,110.9,113.9,92.4,,55,,
156,Jonathan Wells,HOU,RB,26,15,6,0,0,0,0,0,90,325,3.61,4,27,22,179,8.14,0,1,,4,,,74,96.4,102.4,85.4,,45,,
157,Dallas Clark,IND,TE,26,15,14,0,0,0,0,0,0,0,,0,52,37,488,13.19,4,0,,4,,,73,109.8,112.8,91.3,,12,,
158,Chris Perry,CIN,RB,24,14,2,0,0,0,0,0,61,279,4.57,0,62,51,328,6.43,2,2,1,2,,,73,121.7,128.7,96.2,,47,,
159,Isaac Bruce,STL,WR,33,11,10,0,0,0,0,0,0,0,,0,71,36,525,14.58,3,0,,3,,,71,106.5,109.5,88.5,,58,,
160,Joe Horn,NOR,WR,33,13,13,0,0,0,0,0,0,0,,0,103,49,654,13.35,1,2,1,1,,,71,118.4,122.4,93.9,,56,,
161,Samie Parker,KAN,WR,24,12,9,0,0,0,0,0,0,0,,0,58,36,533,14.81,3,2,2,3,,,71,103.3,108.3,85.3,,57,,
162,Artose Pinner,DET,RB,27,16,2,0,0,0,0,0,106,349,3.29,3,25,21,181,8.62,0,0,,3,,,71,92.0,98.0,81.5,,48,,
163,Marcel Shipp,ARI,RB,27,15,11,0,0,0,0,0,157,451,2.87,0,44,35,255,7.29,0,4,3,0,,,71,99.6,108.6,82.1,,49,,
164,Marcus Pollard,DET,TE,33,16,16,0,0,0,0,0,0,0,,0,79,46,516,11.22,3,1,1,3,,,70,113.6,117.6,90.6,,13,,
